"","AF_6","AF_8","AF_10","AF_12","AF_14","AF_17","AF_19","AF_21","AF_23","AF_25","GF_7","GF_9","GF_11","GF_13","GF_15","GF_18","GF_20","GF_22","GF_24","GF_26"
"Label","AF","AF","AF","AF","AF","AF","AF","AF","AF","AF","GF","GF","GF","GF","GF","GF","GF","GF","GF","GF"
"7.89_402.1594m/z","-0.6880239"," 0.7442118","-1.1296162","-0.4390462"," 1.6139161","-0.9810936"," 0.7514771","-0.4033195","-0.5652664"," 0.6874838","-0.5858820","-2.4367526"," 0.9063255","-0.6852715"," 0.5603360"," 0.3638808","-0.4399995"," 0.2127357"," 1.2600928"," 1.2538118"
"10.49_401.3409m/z"," 2.3046237"," 0.4925043"," 0.3953232"," 1.1813044"," 0.5860984"," 0.8486548"," 0.6071272"," 0.5004385","-0.3705665"," 1.2954448","-1.1284679"," 0.2461238","-0.8436382","-0.9238817","-0.5606187","-0.3462371","-0.5498024","-1.3364844","-0.9763701","-1.4215762"
"9.05_401.3396m/z","-1.3577608"," 0.9327710","-1.6918753","-0.5955870"," 0.8210206"," 0.8235897","-1.6434439"," 0.2690284","-1.0586173"," 1.3128760"," 0.1546770"," 0.3153788"," 0.1854462"," 0.1036358","-0.9588029","-0.1432813","-0.3011312"," 0.4641005"," 2.1538357"," 0.2141399"
"6.87_400.1812m/z","-1.25794927"," 0.37775693"," 0.98437695","-0.31779087","-0.10779262"," 2.28766560","-1.80569494","-0.01057534"," 1.23734259"," 0.03754850","-0.86463110"," 1.34168862","-0.79794916","-0.03749235"," 0.59306701"," 0.22115339","-1.44257558"," 0.19067018","-0.67855322"," 0.04973466"
"9.63_400.1713m/z"," 0.43619833","-1.12674940"," 0.45021120","-0.73148532","-0.05863121","-1.86655330"," 0.47880252"," 0.07345218"," 1.99836919"," 1.02098001"," 1.15690384"," 0.26143009","-1.61386920"," 0.26586770"," 0.04540161","-0.46388699"," 0.91607995"," 0.32798388"," 0.09937092","-1.66987600"
"8.09_399.3358n","-0.50980721","-0.11479039"," 0.26642891","-0.12625469","-0.57822930"," 0.03020993","-0.59578573","-0.53577351"," 0.93988033","-1.32521894","-0.05463965","-0.60098712"," 0.40456684","-0.10702463"," 2.30248780"," 0.97959337"," 1.20731712","-2.37129845","-0.24977439"," 1.03909970"
"8.16_398.3634m/z","-0.08484092","-0.48099327"," 0.10740844","-0.53413885"," 0.23683159"," 0.06173650","-0.19762856"," 3.88870338","-0.50513249","-0.03827872","-0.16464961"," 0.19913577","-0.61823466","-0.04986240","-0.12967597","-0.38179899"," 0.23968994"," 0.33872930","-1.40196803","-0.48503245"
"12.47_397.3820m/z"," 0.15283144","-2.02369736","-0.06178160","-0.14559055","-1.70482865"," 0.26062106","-1.00225522"," 0.01540934","-0.38490042","-0.37751915","-1.65600453"," 0.96978374"," 0.37572133"," 0.24451224"," 0.73678589"," 1.54174729"," 0.71074015"," 0.28684062"," 0.29922696"," 1.76235741"
"11.02_397.3814m/z"," 0.9340096"," 1.1820637"," 0.3399294"," 0.6558154"," 1.3918485"," 0.3031575"," 0.4620907"," 0.5419888"," 0.3182035"," 0.8423517"," 0.8567424","-1.7395389"," 0.3281078","-1.9760733","-0.2962786","-0.8929646","-1.3549057"," 0.2300079","-0.9408316","-1.1857241"
"9.58_397.2931m/z"," 1.0754517"," 0.7036049","-0.2832335","-2.8224057"," 1.7855167"," 0.7687242","-0.2437106"," 0.5656295"," 0.3192591","-0.8144841","-0.1640950","-0.0479595","-0.2746448","-0.6554909"," 0.8128502","-0.2488388"," 0.4058443"," 0.9600353","-0.5095836","-1.3324694"
"12.17_391.2872m/z"," 0.6150839","-1.0673885"," 1.1140159"," 0.1506620"," 1.9283707"," 1.1559863","-1.2272253","-0.2258151","-0.1223742","-1.4475519"," 0.9646753","-0.2775800","-0.2016978"," 0.3909040"," 0.7850894","-1.0349238"," 0.1791854","-2.0567825"," 0.5588283","-0.1814622"
"8.66_391.1370m/z"," 0.75915014","-1.86480918","-1.36047411"," 0.01659224"," 0.39471126"," 0.55704154"," 0.87171359"," 0.89460520"," 0.69124763"," 0.35140223","-0.81909539","-2.88404418"," 0.71818368"," 0.01068182"," 0.65687081"," 0.62649732"," 0.32303464","-0.11882267"," 0.13790523"," 0.03760818"
"8.70_390.7315m/z","-2.00865230"," 1.11515460"," 1.25007887"," 1.30045260"," 0.80484961","-0.06849890","-0.78491879","-0.05411429","-1.50099727","-0.27706855"," 1.19785976"," 1.13745546","-0.78142999"," 1.12647081"," 0.34493344","-1.10072112","-0.13033699","-0.56582338","-0.70965648","-0.29503709"
"8.42_390.2293m/z","-0.30612984"," 2.58933120"," 1.08576535"," 0.59081812"," 0.04968180","-0.49333840","-0.21527876","-0.62831466","-0.94948531","-0.65776019"," 1.19498737"," 2.10616563","-0.74085920","-0.05836976","-0.60827201","-0.67905027","-0.45498235","-0.83788683","-0.56084807","-0.42617382"
"5.60_390.2275m/z","-2.13315363"," 0.05877413","-0.13308576"," 0.53318209"," 0.37688629"," 0.63219138","-0.92342077","-0.26647981"," 0.93153578"," 0.88001025","-1.55413436","-0.12905642"," 0.17206106"," 0.79771188"," 0.77726957"," 1.66254135","-0.90946667","-1.79337061"," 0.45100881"," 0.56899546"
"8.72_389.2526n","-1.1266919"," 1.2880800"," 1.3759477"," 1.3799362"," 0.7696045","-0.1913939","-0.9556809","-0.1089378","-1.1230618","-0.5845882"," 1.2370653"," 1.2923829","-0.5662894"," 1.2244486"," 0.1989597","-1.0582467","-0.3370392","-0.8427820","-1.3608781","-0.5108350"
"9.28_389.2119m/z"," 0.79997787"," 0.86230498","-0.71507203","-0.03159029"," 2.20118801"," 0.71421835"," 0.11776803","-1.07527643","-1.85274988","-0.47236281","-1.99375416","-0.90562617"," 0.70370257"," 0.75289556"," 0.29919007"," 0.83191660","-0.05269038","-0.40235524","-0.10941206"," 0.32772741"
"10.04_389.1990m/z"," 0.7023832","-0.4811258"," 0.1233860"," 1.0554523","-0.3338098"," 1.2281994"," 0.5977611"," 1.4105629"," 1.5938155"," 0.9403705","-0.1297904","-1.5780930","-0.7449664","-1.1107113"," 0.6196779","-0.3639503","-0.7069077","-1.4036310","-1.5654765"," 0.1468536"
"9.89_389.1798m/z"," 0.922161975"," 0.177916835"," 0.841407921"," 0.935792515","-0.149751732"," 1.338539234"," 0.574256901"," 1.101505068"," 1.528846070"," 1.047429021"," 0.052182259","-1.062143675","-0.931288407","-0.838324438"," 0.001077063","-1.554054456","-1.121099738","-1.024349559","-1.480150703","-0.359952154"
"11.15_388.7314m/z","-0.89244632","-1.42755902","-2.54849467","-0.67094249","-0.81690491"," 0.07408379"," 0.44357130","-0.02268045"," 0.04185782","-0.53302755"," 0.02903147"," 1.00086655"," 1.16076433"," 0.75533375"," 1.46997179"," 1.37504996","-0.13347515","-0.20641391"," 1.01013013","-0.10871642"
"9.91_388.3423m/z"," 0.96429037","-0.92208807","-1.38263917","-0.38695153"," 2.59090319","-0.59720030"," 1.35968436","-0.94728884","-0.69677707"," 0.41626615","-1.35286977","-1.15435445"," 0.27625488","-0.29864626","-0.13151787"," 0.34465223"," 0.03459453"," 0.78081128"," 0.57097900"," 0.53189733"
"9.89_387.1827m/z"," 1.19085823"," 0.38606251"," 0.74349613"," 1.09122303","-0.15671467"," 1.10577925"," 0.78151865"," 1.01026474"," 1.47024481"," 0.91399564"," 0.04884183","-1.21370599","-1.37780903","-0.79180065","-0.26760350","-1.16752739","-1.33584787","-0.83085821","-1.35812823","-0.24228927"
"10.14_386.2483m/z"," 0.57530122","-1.02293260","-1.43821026","-0.10255277","-1.11982021","-0.44401823","-0.52228643"," 0.82539785","-0.03271799","-0.79453987"," 0.03768341","-1.07976584"," 1.37664705","-0.36083135"," 2.61287943"," 0.53572667"," 1.18915813"," 0.16883217","-0.78296199"," 0.37901158"
"8.57_384.3112m/z","-1.1443944"," 1.5405896"," 1.4031864"," 1.3702982"," 0.5289877","-0.3700921","-0.8605701","-0.3172219","-1.0451313","-0.5433280"," 1.3807426"," 1.4953639","-0.6044608"," 1.0562494","-0.2262955","-1.0180469","-0.3394297","-0.6952002","-1.1350038","-0.4762429"
"12.17_383.3676m/z","-0.6469250369","-2.1423098337","-0.0724480849","-1.1841781751","-0.4245861449"," 0.4223992915","-0.7731811187","-0.8530083178","-0.6004028899","-0.6318677984","-0.2060068059"," 1.5924314182","-0.0007193555"," 1.0332641239"," 0.9544741899"," 0.8111080349"," 0.4211362458","-0.4897518369"," 0.8407977507"," 1.9497743437"
"8.98_383.3279m/z","-1.9309928"," 1.3253238","-1.2969399","-0.1838281","-0.1625663","-0.6407446","-1.6609220","-0.7756862","-0.4938877"," 1.3267401"," 1.7670487"," 1.0322274"," 0.1404456"," 0.4314993"," 0.2347280","-0.2387315","-0.2814949"," 0.9834834"," 0.6334483","-0.2091506"
"9.80_383.2642m/z","-0.784989537","-0.002581706"," 0.624876475","-0.363126263"," 0.445825489","-0.015381281","-0.355219757","-0.082822569","-0.354102301","-0.558948864"," 3.626586447"," 0.398241743","-1.160710960","-0.373930397"," 0.610001646","-0.640117598","-0.764888769","-0.407901069","-0.531896455"," 0.691085725"
"8.85_382.2745m/z","-0.7131460"," 1.4854279"," 1.2668455"," 1.5832073","-0.1906595","-0.6761863","-0.6891793","-0.3185927","-0.5736505","-0.6934283"," 1.3497857"," 2.0648379","-0.5393604"," 0.8961548","-0.5743390","-0.6560056","-0.5964658","-0.8148569","-0.6684664","-0.9419226"
"8.59_382.2725n","-1.1519964"," 1.7066654"," 1.5887961"," 1.1721532"," 0.5620574","-0.3006900","-0.8105409","-0.2257398","-0.9908817","-0.4677264"," 1.1487553"," 1.6452843","-0.6333644"," 0.8189158","-0.2021796","-0.9961505","-0.3582669","-0.7572790","-1.1791060","-0.5687057"
"10.14_381.3843m/z","-0.71926079"," 0.66056881"," 0.85202561","-0.57715603","-0.06922594","-1.55514687","-0.16150071","-0.58325392","-0.51634653","-0.44602049","-0.89173391"," 0.52308454"," 1.93521208"," 1.37332899","-1.49336580"," 0.86142845"," 0.06534752"," 1.35881673"," 0.69638902","-1.31319077"
"10.14_381.3121n","-0.16217743"," 0.59888882","-0.10961359","-0.86412102","-0.34079611","-1.90864825","-0.31374941","-0.66105081","-0.64398468","-0.49436976","-0.91394604"," 0.01555403"," 2.82441983"," 0.65667975"," 0.57231959"," 0.76729438","-0.06582066"," 1.40882261"," 0.40293866","-0.76863991"
"10.21_381.2770m/z","-0.26409919","-1.00440424","-0.14412549"," 0.85935501","-1.07628569"," 1.15405423"," 0.03294212"," 1.85405990"," 1.52368941"," 0.44792032","-0.10528980","-1.28985793","-0.07201643","-0.69457295"," 1.75836805"," 0.21870587","-0.45363077","-1.09474418","-1.39217917","-0.25788906"
"6.14_381.1518m/z"," 1.94386825"," 0.99382580","-0.36363190","-0.73082054"," 0.50575649"," 0.90727054"," 1.00803257"," 1.20127793","-1.08636470","-1.56290910"," 0.23107216","-0.70159175","-1.13534082","-1.60344223"," 0.85821760","-0.54607781","-0.53927556","-0.13739115"," 0.80850234","-0.05097813"
"7.52_381.1303m/z"," 3.71619263"," 0.05410341","-1.05559160","-0.34831007"," 0.12858499","-1.35880868","-0.38786179"," 0.28264845","-0.18826418"," 0.93844604"," 0.04770043"," 0.03623147","-0.52049166","-0.07024032"," 0.07772403","-0.41084526","-0.43823634"," 0.06129838","-0.53978563","-0.02449429"
"8.55_379.2097m/z","-0.16032133"," 1.12114352"," 1.60998073"," 1.28417847","-0.08912829"," 0.03864426","-0.60706510"," 0.21502879","-0.28245332","-0.95468640"," 0.09699188"," 2.52922879","-0.04318282"," 0.03775525","-1.09850067","-0.29774382","-0.90870042","-0.43553074","-0.24440589","-1.81123289"
"9.71_379.1800m/z"," 0.06190416","-1.11204494","-0.94312642"," 0.08889012","-1.72842784"," 0.20002903","-0.26283895"," 1.31620562"," 0.12199670","-0.08045215"," 0.08733957","-0.68017352"," 0.24009864","-0.89723822"," 2.73506103"," 1.02031399"," 0.63202484","-0.55547106","-0.96450667"," 0.72041605"
"8.51_379.1777m/z"," 0.11025392"," 2.34259940"," 2.56463645"," 0.75382112","-0.09471774","-0.04957131","-0.16536942","-0.97765574","-0.64707488","-0.67296857","-0.01883194"," 1.23490344","-0.40062483","-0.17855240","-0.65855114","-0.44678848","-0.51395042","-0.55836000","-1.16085418","-0.46234329"
"8.98_378.7196m/z"," 0.49704362","-1.32684693","-1.17125139"," 0.45760027","-2.47894176"," 0.46841365"," 1.23552905","-0.97252472"," 0.03938230","-1.03595522"," 0.02880275","-0.24118007"," 1.26321989"," 0.17239621"," 0.27975638"," 1.42540508"," 0.38748823"," 0.23464451","-0.41515353"," 1.15217169"
"9.31_378.2755n","-0.637787576","-0.538318311","-0.749474862"," 0.214911986"," 0.002930448"," 0.899057777"," 0.734312942"," 1.063800643"," 0.880179422"," 0.528548816"," 2.324511935","-1.824220896","-0.180060037","-0.534614206"," 1.042950679","-0.373406124","-0.172293485","-1.036160598","-1.667892817"," 0.023024264"
"8.69_376.6660n","-1.3516964"," 1.4953893"," 1.5507486"," 1.4705441"," 0.5150641","-0.2113709","-0.6105536","-1.2431501","-0.1531574","-0.2187787"," 0.9823872"," 1.3947681","-0.5273240"," 1.0864835","-0.3397153","-1.4426048","-0.4288454","-0.7955284","-0.5798121","-0.5928477"
"7.48_376.1347m/z","-1.95134010","-0.84426564"," 0.76036815"," 0.69007769"," 0.06186741","-0.23141496","-1.99391884","-0.23106485"," 1.23971732"," 1.14386701","-1.03770983"," 0.36038469"," 0.60377972"," 0.50442175","-0.42962381","-1.32358140","-0.15515728"," 0.80205307"," 1.00548968"," 1.02605021"
"10.61_375.2564m/z"," 1.02330440","-0.45045058"," 0.03738047"," 0.95805928","-1.44934861"," 1.14669919"," 0.37918551"," 1.50017544"," 1.76873239"," 0.53006583","-0.24066293","-1.07183534","-0.70855775","-0.83682423"," 0.68480980"," 0.74945162","-0.70814298","-1.19936379","-1.06269302","-1.04998469"
"7.16_375.2530n"," 0.7293521666"," 0.8605485391","-1.8801553426"," 0.1604231231"," 0.1434040449"," 0.1812866387"," 0.6168522269"," 0.3900460054","-0.8354309712","-1.6753080957","-0.0001619747","-1.0268590904","-0.9891655863","-0.8000833164"," 0.2501859590"," 0.8631943506"," 2.3718612297"," 0.7340616868","-0.5087581871"," 0.4147065935"
"9.86_374.2203n"," 1.1232891630","-0.1018379328","-0.2308260915"," 0.8900279985","-0.6007693497"," 1.3891582683"," 0.7239304519"," 1.4537976874"," 1.1141918877"," 1.0597680582"," 0.3755411964","-1.3719291561","-1.0364733873","-1.2362572919"," 0.5656026652","-0.7160193254","-0.8164445166","-1.0460859871","-1.5395785618"," 0.0009142237"
"9.39_374.1544m/z","-0.67886576","-1.21928273","-1.76712628","-0.51042750","-0.53584792","-0.06129264","-0.48518089","-0.93299795","-1.28697090","-1.09749754"," 1.08595815"," 1.09666454"," 0.99926230"," 0.47830197"," 0.00114209"," 0.61166829"," 1.83839887"," 0.94000541"," 0.72027080"," 0.80381769"
"7.42_373.1624m/z"," 0.38281042"," 1.35115239","-1.41935368","-1.64320168"," 0.52002088","-1.52957312","-0.21150221","-0.60752698","-0.01788301"," 1.63413443"," 0.73104292"," 0.07724670","-0.55553062","-0.60988411","-1.26871431"," 0.16766864","-0.14332404"," 0.50633568"," 1.38331079"," 1.25277090"
"8.06_372.3476m/z"," 0.36089591","-0.99138957","-0.39074799","-0.49110316","-0.27144097","-0.05118462","-0.69303095"," 3.96973810"," 0.14622600"," 0.25001223","-0.44523664","-0.12197141"," 0.17006543","-0.45238552","-0.47781009","-0.11041089","-0.22315705"," 0.30931487"," 0.02401024","-0.51039391"
"8.73_371.3398n"," 0.7443852","-2.1181231","-1.5375255","-1.0208205"," 0.2464815"," 0.3328946"," 0.5224766"," 0.6110764"," 0.5893001"," 0.7278140","-1.1619376","-2.2434080"," 0.5662636"," 0.3991486"," 0.4973525"," 0.8150979"," 0.3745216"," 0.4205244"," 0.5689778"," 0.6654997"
"8.54_371.3388n"," 0.69733386","-2.09900428"," 0.02783686","-1.65151297","-0.13463330"," 0.06360114"," 0.27697430"," 0.69401876","-0.01190344"," 1.17442669","-0.99639866","-2.12089283"," 0.65130562"," 1.21738153","-0.12546066"," 0.82085947","-0.03441927"," 0.86886449","-0.07421261"," 0.75583528"
"8.88_371.1018m/z"," 0.417199331","-0.421991536","-1.196280625"," 0.985858053","-0.169552280","-0.178550226"," 0.241652122"," 0.463361357"," 0.900476529"," 0.562911901","-1.206191814","-0.126129150"," 0.619578824","-0.125577165"," 0.006363439"," 0.803700852"," 0.909194486","-0.631548509"," 1.231691412","-3.086167002"
"10.05_371.1018m/z"," 0.80104680"," 0.34516739"," 0.66315784"," 0.28041144","-1.27086989"," 0.10304682","-0.87360210"," 0.19260240","-1.32683824"," 0.12299179"," 0.73728149"," 0.07602845"," 1.18502119","-2.45663198"," 0.83320453","-0.17225498"," 0.70321067"," 0.99529879"," 0.73112594","-1.66939833"
"9.03_371.1014m/z"," 0.7137167"," 0.6680746","-0.4945261"," 0.2510770"," 0.4142928","-2.6987861","-0.5237603"," 0.7305698","-0.5484545","-0.7957669","-0.1563946"," 0.9881680"," 0.3660432","-0.5777525"," 0.7723740"," 0.8660927"," 1.4257568","-0.8175423"," 0.9027480","-1.4859304"
"9.32_371.1013m/z","-0.8368128"," 2.2220738","-0.6456681"," 0.2398067"," 0.2875829"," 0.3522293"," 0.3598158"," 0.8652178","-1.6403958","-1.0886849","-1.0770922"," 0.3474549","-0.1715281","-0.7710121","-0.6614612","-0.6405145"," 1.0827134"," 0.1260887"," 1.9706319","-0.3204454"
"9.93_371.1013m/z"," 0.39469001"," 0.49646883"," 0.99347774","-0.69778515"," 2.36640022"," 1.48916963"," 0.17977041","-0.28407515","-1.19107376","-0.13214198","-1.32497161"," 1.10739005","-0.17943963","-1.21208120"," 0.98380916","-0.71892396","-0.69931474","-0.09087201","-0.42715299","-1.05334387"
"10.34_371.1012m/z","-0.85687779","-0.39710270","-0.12160081","-0.68302026"," 1.99726148"," 0.47660927","-0.36457709"," 1.09733148","-0.04314066","-1.22616084"," 0.07310817","-0.37076821"," 0.77560668"," 0.19338737"," 0.58335978"," 1.89480901"," 0.73712220","-0.64451013","-1.44373486","-1.67710209"
"9.70_371.1011m/z"," 0.169960950"," 0.027167816"," 0.337949022"," 0.544620511","-1.164238913"," 0.264301028","-0.956396987"," 2.301317497","-1.472980671","-0.885387585","-1.291966323"," 1.141141556","-0.009959658"," 0.414389304"," 0.389593592"," 1.386513988"," 1.007135192","-0.490113132","-0.980430373","-0.732616811"
"10.71_371.1008m/z","-0.23981951","-0.15609277","-1.44854265","-0.34089186","-0.14247836"," 0.69451070"," 1.60138785"," 1.31996123"," 0.13966193","-1.05613204"," 2.43290808"," 0.40870003"," 0.29133812","-0.79683118"," 0.01543642"," 0.56198794","-0.43453017","-1.28437710","-0.24810237","-1.31809429"
"8.57_370.2957m/z","-0.6414907"," 1.5826528"," 1.5038701"," 1.4481962"," 0.2316520","-0.5680022","-0.9117956","-0.4443171","-0.8278562","-0.5142678"," 1.4642048"," 1.6513357","-0.6381813"," 0.9524917","-0.4945625","-0.8961228","-0.6011809","-0.7881549","-0.8453608","-0.6631108"
"7.43_370.2941m/z"," 1.34705164"," 1.01292260","-0.08866281","-0.90057066"," 0.60230419","-0.15248440","-0.69089136"," 0.20915232"," 0.93145475"," 0.51040817"," 0.88539388","-2.35014127"," 0.46128035","-2.18230400"," 0.50571278"," 0.05027356","-0.04730922","-0.04905005","-0.96498244"," 0.91044198"
"7.11_370.1256m/z","-0.04516926"," 0.13764202","-0.29477116","-0.14640598"," 1.08424738"," 1.11182806","-0.72547646","-0.33148456"," 0.51637989","-0.34690439","-2.14657572"," 0.55924966"," 0.57292572"," 0.96052046","-1.83688346"," 1.00656342"," 1.80118693","-1.17843015","-0.35822618","-0.34021623"
"8.73_369.2398m/z"," 0.29316957","-1.27152932","-1.44435346","-0.87706111","-0.29546586"," 0.22158985"," 0.80446387"," 1.63766299"," 1.63068423"," 0.07999869","-1.21573325","-1.87337028"," 0.73579167","-0.69533807"," 0.91349540"," 1.06315490"," 0.10714248","-0.13939577"," 0.51603139","-0.19093791"
"8.85_369.2396m/z"," 0.15655149"," 0.04487058","-0.39581631"," 0.18140119","-0.15025466"," 0.15637095","-0.37831975"," 2.96673889"," 2.32433318","-0.37152360","-0.50548852","-0.72718811","-0.31294789","-0.60405581"," 0.81498435","-0.41914692","-0.69075322","-0.95199907","-0.31009192","-0.82766484"
"9.32_369.1860m/z","-0.7715042"," 2.7475588","-0.3942185","-0.4297193"," 1.7336751"," 0.4851480"," 0.1105055","-0.4290752","-0.1993081","-0.1939516","-0.4469351","-0.8344909"," 0.2420291","-1.2208209"," 0.3398821","-0.2195425"," 0.4420196","-0.0405820"," 0.9128561","-1.8335261"
"9.01_368.4252m/z"," 2.92287444","-1.41264164"," 0.16843294","-0.42370448","-0.01020597","-0.74216554","-0.23887570","-0.76113783","-0.50861492"," 0.73925259","-1.36036070"," 0.59099922"," 0.65145888","-0.68202891"," 0.34072771","-0.23959589","-0.47614143"," 1.13384157"," 1.00195067","-0.69406500"
"9.67_368.3519m/z","-1.64022082","-0.49647859"," 0.50107066"," 0.91958007"," 0.48103869"," 0.24897512","-1.70388834","-0.54428732"," 0.35760794"," 0.04142805"," 0.01211251","-0.08204705"," 0.97166650"," 1.95041249"," 0.48548352"," 0.01392168","-0.81940518","-2.10104531"," 0.32688878"," 1.07718661"
"7.22_368.0551m/z"," 0.51683605"," 0.56759874","-2.37153288","-0.42194885"," 0.82067911","-0.68792194"," 0.65995317","-0.08742245","-0.46405420"," 0.39986026"," 0.69372279","-1.50058204"," 0.13219607","-0.83102872","-0.07735531","-1.04266603"," 0.60942849"," 1.10818533","-0.14273656"," 2.11878899"
"11.36_367.3820n"," 1.29214146"," 2.29372097"," 0.63892449"," 0.49929213","-0.15672453","-0.72600443","-0.16981435"," 0.69765276"," 0.43526829","-0.25920375"," 0.41453547","-0.83716769"," 0.94099337"," 0.11858664","-0.25627591","-0.17909489","-1.07599778"," 0.03785416","-1.55309876","-2.15558765"
"9.67_367.3227m/z"," 0.9696801"," 1.1353984"," 1.4009699"," 0.7262669"," 0.7909398"," 0.9413921"," 0.5950414"," 0.6851466"," 1.2407356"," 0.4095946","-0.1452666","-1.4249021","-0.1785086","-0.6821607","-1.5368407","-1.3235718","-0.9675938","-0.4553431","-1.2542374","-0.9267406"
