"","AF_6","AF_8","AF_10","AF_12","AF_14","AF_17","AF_19","AF_21","AF_23","AF_25","GF_7","GF_9","GF_11","GF_13","GF_15","GF_18","GF_20","GF_22","GF_24","GF_26"
"Label","AF","AF","AF","AF","AF","AF","AF","AF","AF","AF","GF","GF","GF","GF","GF","GF","GF","GF","GF","GF"
"8.43_588.8970m/z"," 0.62207959"," 0.19635933"," 1.13337714","-0.45717999"," 0.14444952"," 0.54834536"," 0.34899594"," 0.72125998"," 0.65810771","-0.71130109"," 1.09974145"," 0.72954300"," 0.81384540","-0.49783617","-1.70665709"," 0.05764287"," 0.23305071"," 0.19761730","-1.36476851","-2.76667245"
"9.03_588.8970m/z"," 0.55703993"," 0.72949457"," 1.02167036"," 0.21826569"," 0.71662667"," 0.35044014"," 0.07638238","-0.06011620"," 0.56896263","-1.23866688"," 0.73567827"," 0.76495836"," 0.49098229"," 0.22740666","-0.11357131","-0.04235034","-0.35699977"," 0.38802699","-2.21823015","-2.81600028"
"11.30_588.8968m/z","-1.07078919"," 0.72123101"," 0.17614078","-0.44116150","-1.18434890","-1.54971943","-0.49922200"," 0.10217675"," 0.62053409","-1.29808374"," 0.89924600"," 2.70500715"," 0.48901540"," 0.05213949"," 0.05692745"," 0.62030843"," 0.54151604"," 0.66731994","-1.10921983","-0.49901795"
"8.59_588.5224m/z"," 1.03247296"," 1.12458190"," 0.95074652"," 1.13497706"," 0.73092529"," 0.86227473"," 0.93861259"," 0.65581744"," 0.70888314"," 0.51987012","-0.08679807","-1.06868955","-1.90203904","-0.56592481","-0.35053930","-0.78165824","-1.73613437","-0.11106350","-1.30505844","-0.75125641"
"8.61_588.3302m/z"," 1.30565650"," 1.36826916"," 0.80600293"," 1.30014121","-0.03948230"," 0.07558426"," 1.22729179"," 0.60298110"," 0.71094033"," 0.55454998","-1.45421611","-0.88138368","-1.39437814","-0.09388092","-0.42298133","-0.51878147","-0.96518117","-1.96718333","-0.47847314"," 0.26452432"
"8.88_588.2524m/z","-0.4203990","-0.3085713","-2.6325385","-0.6538625"," 0.5265411"," 0.7363287"," 0.6405517"," 0.6716813"," 0.6368837"," 0.9719966","-0.2676405","-2.5673071"," 0.1177502","-0.3404166"," 0.3689136"," 0.3418113"," 0.4158271"," 0.7952265"," 0.5849319"," 0.3822919"
"8.97_578.2167m/z","-0.24389466","-0.43222822","-2.26628489","-0.33315672"," 0.76082860"," 1.18769415"," 1.05350845"," 0.69055675"," 1.17604088"," 1.54750281","-0.87227269","-2.21273066","-0.28121966","-0.50902070"," 0.13669590","-0.05084982"," 0.11166731"," 0.30026951"," 0.06646194"," 0.17043174"
"11.30_571.4967m/z"," 2.10820694"," 0.30211256"," 0.14306117","-0.76248653","-0.74634609"," 0.79099637"," 0.77559567","-0.09247249"," 0.04592424","-1.59656075"," 1.44868290"," 0.64413792","-1.12115282","-0.50045702"," 0.22638081"," 0.95648878"," 0.16035554"," 0.18961641","-1.64875616","-1.32332747"
"9.06_556.2121m/z","-1.011113970","-0.518728399","-3.377688426","-0.013998415","-0.073602074","-0.007043457"," 0.118736782","-0.286186962","-0.057700001"," 0.862458145"," 0.108582501","-1.079079367"," 0.184833822"," 0.413710178"," 0.400785912"," 1.100918380"," 1.034535277"," 0.710833036"," 0.820932783"," 0.668814256"
"9.06_552.2571m/z","-0.51579864","-0.06856152","-2.91895985","-0.18353137","-0.48227449"," 0.30908320"," 0.27895589"," 0.06926700","-0.28584459"," 0.89141266","-0.13700573","-2.13614454"," 0.51017033"," 0.41416279"," 0.25893681"," 0.49305228"," 0.95362717"," 0.28430786"," 1.06673909"," 1.19840566"
"8.99_549.1676m/z","-1.2193516","-0.2349625","-0.4733696","-1.0785976","-1.0494313","-1.0668451","-1.0183252","-0.7229788","-0.6940212","-1.4570594"," 1.2418819"," 1.6985535"," 1.2441096"," 0.9865990"," 0.3125801"," 0.6508514"," 0.7835917"," 0.9663638"," 0.6360639"," 0.4943474"
"8.38_542.2498m/z","-1.1274999","-0.3194239","-2.0943405","-0.4775567","-0.3293904","-0.2424545","-0.2905479","-0.4437939","-0.2092850"," 0.1690791"," 0.5306994","-2.3290432"," 0.4854219"," 0.7816315"," 0.8178796"," 0.8302258"," 0.8537215"," 1.0892986"," 1.0907049"," 1.2146735"
"8.65_540.2482m/z","-0.275060668"," 0.006583059","-2.626214689"," 0.052370645"," 0.439051985"," 0.324475726"," 0.520874524"," 0.399818639"," 0.627766961"," 0.794241811","-0.191339341","-2.907831101","-0.251390546"," 0.145041380"," 0.278991038"," 0.451213357"," 0.225883813"," 0.489619840"," 0.708879633"," 0.787023934"
"9.51_532.3429m/z","-0.55874599","-0.37797116","-2.09215805","-0.52102747"," 0.40529499"," 0.86979865"," 0.72771685"," 0.76307353"," 0.84681645"," 1.22133516","-0.75074337","-2.63350588"," 0.05095002","-0.62241485"," 0.14529367"," 0.37479900"," 0.15610794"," 0.48645482"," 1.07456873"," 0.43435694"
"8.99_532.1387m/z","-0.9068134","-0.3218844","-0.7611508","-1.6476085","-1.2304149","-1.0175503","-0.3663433","-0.4615796","-0.5711926","-0.9851188"," 0.8263300"," 1.6938414"," 1.3072272"," 1.3807686"," 0.7508923"," 0.8473089"," 0.9952915"," 0.7803205"," 0.3385442","-0.6508681"
"8.61_529.2513m/z"," 0.6326140"," 0.9105617"," 0.6755456"," 0.8395922"," 0.7146121"," 0.3417714"," 0.8238703"," 0.1942364"," 0.9740919"," 0.9940689","-1.0028151","-0.9500079","-2.6621609","-0.1121896"," 0.4671307","-0.6080404","-0.7743960","-1.7572393"," 0.1640873"," 0.1346666"
"8.34_526.2943m/z","-0.6346960"," 0.2614321","-1.1658417","-0.1184645","-1.5064418","-1.4406906","-0.4965295","-1.2826526","-0.5704421"," 0.1482268"," 0.1080311"," 1.0489256","-0.3887700"," 1.5473607"," 0.3168486"," 0.9738982"," 0.6686454","-0.5542723"," 1.1237785"," 1.9616540"
"8.86_526.2942m/z","-0.32708177","-0.17467713","-2.30821198","-0.48716908"," 0.78392790"," 0.77979881"," 1.06512958"," 0.99363530"," 1.04439853"," 1.12524347","-0.61447106","-2.53131146","-0.24553118","-0.56076384"," 0.41820833"," 0.18077617"," 0.04262626"," 0.21623623"," 0.28553157"," 0.31370537"
"8.59_524.4598m/z","-0.22560079"," 0.17749658","-4.14772323"," 0.05431715"," 0.34375368"," 0.35828885"," 0.41294921"," 0.23389607"," 0.27986701"," 0.39681288"," 0.24461985","-0.39467147"," 0.16656308"," 0.17436699"," 0.36700415"," 0.34515054"," 0.34783719"," 0.02322876"," 0.42479565"," 0.41704784"
"8.86_520.2655m/z","-0.39085577","-0.37108988","-2.52387405","-0.08648109"," 0.44558321"," 0.59593160"," 0.40845591"," 0.42882500"," 0.50163356"," 0.91228523","-0.33775938","-2.85908593"," 0.15869433","-0.20693261"," 0.41477587"," 0.38132661"," 0.44707187"," 0.78272688"," 0.73291849"," 0.56585015"
"6.64_520.0589m/z"," 1.27609028"," 1.58975744"," 0.25709000"," 1.86885963"," 0.37475451"," 0.33853110","-0.54773712","-0.84338147"," 0.52925431","-1.73613593","-0.56370201"," 0.03397736","-2.05974854"," 0.08999765","-0.13843554","-0.91404301"," 0.34025908"," 0.56765943","-0.84612339"," 0.38307622"
"6.64_512.0277m/z"," 1.74225708"," 1.87462947","-0.57543541"," 2.01718271"," 0.33494565","-0.20115566","-1.11706046","-1.47926516","-0.47734119","-0.86593465"," 0.08747025"," 0.19943735"," 0.02425311"," 0.40324213","-0.68526378","-0.01226968","-0.33824715"," 0.58444628","-1.53204060"," 0.01614971"
"7.98_511.9607m/z"," 2.23041132","-0.16932488"," 0.70541831","-0.50210131"," 0.60415624"," 0.07516043","-0.31729356","-2.23734303","-0.80787883","-0.22280881"," 1.36856006","-0.25173991"," 1.48258513"," 0.71139039","-0.43979398"," 0.40677199","-0.63286870","-0.51698679","-0.35856687","-1.12774721"
"9.90_511.2209m/z"," 0.94118279","-0.38841154"," 1.94716307"," 0.37380442"," 0.60994810"," 0.81140628","-0.51113032"," 0.65790475","-0.11447318","-0.56737105","-0.57441585","-2.43844134"," 0.38992154","-1.65034965"," 0.75773698","-0.08460304"," 0.82803623"," 0.54440655","-0.56166811","-0.97064663"
"6.64_510.0301m/z"," 1.30887251"," 1.32697113"," 0.63595950"," 1.77477301"," 0.26239382"," 0.18134036","-1.30878808","-2.11220871"," 0.56889394","-1.44130517","-1.41081942"," 0.15437605","-0.59239378"," 0.20268004"," 0.23053217","-0.47789258"," 0.07232267"," 0.72557438","-0.23779310"," 0.13651126"
"9.97_507.2250m/z"," 0.6743486"," 0.7721349"," 1.2062729"," 0.9005278"," 0.7963946"," 0.8628501"," 1.2626142"," 1.0796000"," 0.4247642"," 0.8802789","-1.3473549","-1.3769384","-0.8543960","-1.3223447"," 0.2134864","-0.6716070","-0.2978735","-1.4727221","-0.5925115","-1.1375246"
"8.93_505.1806m/z","-0.9408858","-0.6063019","-0.8854908","-1.2262983","-1.1774918","-0.9086682","-0.9212635","-0.7384017","-0.8675537","-1.1214235"," 1.0933495"," 1.3557856"," 1.1307682"," 1.0168428"," 0.3050217"," 1.0643440"," 1.2180041"," 1.0428195"," 0.6810261"," 0.4858176"
"9.10_504.3050m/z","-0.412721751","-0.278979824","-2.125242865","-0.096462659"," 1.127639517"," 1.051157764"," 0.641861946"," 0.686871311"," 0.935379202"," 1.277159524","-0.717799234","-2.425911023"," 0.122306536","-0.946002522"," 0.025072979"," 0.001753527","-0.346064599"," 0.133246772"," 0.444937616"," 0.901797781"
"8.35_502.4710m/z"," 0.15532908","-2.43011670"," 0.19074289"," 0.03291647","-0.23585389","-0.30282272","-0.27835186","-0.18622713","-0.20315899"," 0.37606208","-0.43446336","-0.58545118","-0.74873750"," 1.91332501"," 0.01012671","-0.11190478"," 0.37430046","-1.08529114"," 1.45269161"," 2.09688492"
"8.38_502.1329m/z"," 0.857293830"," 0.893328880"," 0.133621968"," 0.941334332"," 0.963522290","-0.302662107"," 0.002836131","-0.344174862"," 0.005010925"," 0.001348919"," 1.299491556"," 1.419744520"," 0.141651132","-0.689574432","-0.010937956","-0.543585973","-0.067408394","-0.087198756","-1.936655566","-2.676986438"
"9.96_496.2127m/z"," 1.1401255"," 0.7039675"," 1.0028953"," 0.8477807"," 0.6274262"," 1.1112632"," 1.2183375"," 0.9990749"," 0.1538239"," 0.8056795","-1.1980458","-1.7686454","-1.1558920","-1.5245794"," 0.1596546","-0.2763207","-0.4109737","-1.0771255","-0.4356182","-0.9228280"
"8.69_496.1751m/z","-0.45748105","-0.40382298","-1.08348994","-0.23936690","-0.97579719","-0.63868110","-0.87099922","-0.92123963","-1.61096928","-0.65617790"," 0.84615354"," 1.24391209"," 0.65276550"," 1.35176074","-0.04566366"," 1.00107830"," 0.00730371","-0.27018931"," 2.27504858"," 0.79585569"
"9.55_496.1222m/z"," 1.132660766"," 0.813677198"," 1.164633625"," 0.589654309"," 0.567298290"," 1.108275288"," 1.187847935"," 0.876503272"," 0.670062152"," 0.812676342","-1.221004902","-0.885073841","-1.823460358","-1.342152033","-0.245438269","-0.602168976","-0.739400852","-1.027085373"," 0.005134787","-1.042639358"
"8.93_492.1450m/z","-1.0396820","-0.4378978","-0.7725208","-1.4451539","-0.7172576","-1.1228120","-0.9289005","-0.7252385","-0.8393812","-1.2510306"," 1.2626217"," 1.3074161"," 1.1876264"," 0.9600745"," 0.5865858"," 1.0059683"," 0.9933214"," 1.1247665"," 0.3917986"," 0.4596957"
"8.62_489.3211n","-0.8970808","-0.5703937","-2.4718334","-0.7411724"," 0.3214944"," 0.3718631"," 0.4700654"," 0.2090093"," 0.4584126"," 0.8871873","-0.1811979","-2.5052101"," 0.1691355"," 0.1820106"," 0.7521230"," 0.7729975"," 0.4427932"," 0.4441608"," 0.9107636"," 0.9748719"
"7.98_477.0671m/z"," 0.5504181"," 0.5493566"," 0.5345277"," 0.5535395"," 0.5542882","-2.2100342","-1.3462704"," 0.5502197"," 0.5504685","-1.0885297"," 0.5398121","-1.9767608"," 0.5457432"," 0.5590854"," 0.5540780"," 0.5501715"," 0.5540035"," 0.5487881"," 0.5603159","-1.6332209"
"9.23_475.3067m/z","-0.23056636"," 0.82922944"," 1.41783010"," 1.76607855","-1.40819754"," 0.12800270"," 0.70343414","-1.21302059","-2.10793699"," 0.13276984"," 0.06363799"," 0.74666887","-1.08712682"," 0.44971785"," 0.35680092","-0.12219661","-1.02478002","-0.75432351"," 0.87645335"," 0.47752468"
"8.97_472.1563m/z","-0.25718046","-0.76237972","-1.47032395","-1.16305912","-0.98570675","-0.73338406","-1.05291237","-1.19580708","-0.94347069","-0.40108436"," 0.86582130"," 1.40291577"," 1.34198868"," 0.81202380"," 0.82610221"," 0.73788520"," 1.15285081"," 1.34167219"," 0.03266092"," 0.45138769"
"10.37_467.2677m/z"," 1.16549910"," 0.93409602"," 1.26104472"," 1.00270554"," 0.73891273"," 0.87762920"," 1.03775273"," 0.41930356"," 0.47541641"," 0.67555897","-0.64170559","-1.45639597","-0.84484854","-0.94782240"," 0.08773069","-0.48054757","-0.97783661","-1.13181685","-0.12447048","-2.07020564"
"9.50_464.3147m/z","-0.31721522","-0.59793570","-2.61785052","-0.95602303","-0.80989884","-0.14674801"," 0.11400765"," 0.18671394"," 0.05196645"," 1.03738892","-0.11471047","-1.54011146"," 0.76258122"," 0.46826212","-0.23051411"," 0.36884512"," 1.41551845"," 0.32776960"," 1.53309913"," 1.06485476"
"9.69_463.2546m/z","-1.0794139","-0.4536057","-1.5001383","-0.6597629","-1.4761642","-0.3012522","-0.2688062","-1.0627383","-1.4298437","-0.4191598"," 0.5126693"," 0.8972893"," 0.5676700"," 0.5040073"," 0.1861518"," 1.0976037"," 1.5380630"," 0.8873848"," 0.9224877"," 1.5375581"
"7.10_459.2024m/z","-3.965623e-01"," 1.879691e+00"," 1.511151e-01"," 7.105752e-01","-8.973559e-05","-1.807592e-01","-5.643360e-01","-1.994240e+00"," 1.245643e+00"," 9.119060e-01","-4.713673e-01","-1.334480e-02","-6.506387e-01","-1.711411e-01","-1.018021e+00","-1.477236e+00"," 6.663294e-01"," 8.765066e-02","-5.616969e-01"," 1.846523e+00"
"7.36_459.2021m/z","-1.06724382","-0.58962338","-0.53667882","-0.02002436","-1.25247100","-1.70214562","-0.37190923"," 0.39257512"," 1.24546095"," 1.20293430","-0.70161583","-0.75034531","-0.08640322"," 2.01244890"," 0.57680111","-0.04081735","-0.85325979"," 0.25075782"," 0.59593797"," 1.69562156"
"9.96_457.2126m/z"," 0.8959835"," 0.4059781"," 1.1142637"," 0.8033691"," 0.6955135"," 1.2075065"," 1.4659260"," 1.0459162"," 0.2552218"," 0.9855483","-1.2059726","-1.0941483","-1.4685663","-1.4018486","-0.1237278","-0.3318532","-0.6177523","-1.1398844","-0.4049701","-1.0865029"
"9.97_455.2101m/z"," 0.9404526"," 0.6069181"," 1.1835691"," 0.7234112"," 0.3206422"," 1.4052202"," 1.0474566"," 1.1250490"," 0.6990615"," 0.5943146","-0.9144404","-1.4948981","-1.0457350","-1.6273453","-0.3298711"," 0.2363394","-0.8761684","-0.8447952","-0.3491321","-1.4000488"
"8.69_451.1790m/z","-3.62596984","-0.40212673","-0.08068582","-0.03261762","-0.76596087","-0.22166939","-0.08864359","-0.23906933","-0.59058781","-0.22935964"," 0.75211309"," 0.63110813"," 0.47455770"," 0.77738793"," 0.50073167"," 0.77950308"," 0.39152545"," 0.16012743"," 1.14212311"," 0.66751304"
"9.69_449.1999m/z","-1.2376126","-0.4674759","-1.1668947","-0.6438282","-1.2647870","-0.6463450","-0.4856313","-1.4230608","-1.4975058","-0.2306510"," 0.6866756"," 1.3088605"," 0.3983295"," 0.7949772"," 0.7328658"," 1.2624196"," 1.0163648"," 0.8778776"," 1.0896795"," 0.8957423"
"7.42_447.9720m/z"," 2.5626286"," 0.7703038"," 0.2285360"," 0.9367286"," 0.1779895","-0.7011812","-0.4982679"," 0.2893614"," 0.1616620","-1.0302452"," 1.2035769"," 1.2308147","-0.2675759","-0.3583875","-0.5926578","-0.2038806","-0.7564058","-0.2945691","-0.8519730","-2.0064575"
"9.97_445.2516m/z"," 1.0518796"," 0.6726391"," 1.1964896"," 0.8453521"," 0.6001375"," 1.0492644"," 1.4415916"," 1.0513719"," 0.2583961"," 0.9080606","-0.8907243","-1.0140789","-0.9734880","-1.6915580","-0.1432561","-0.6052230","-0.7896898","-1.0215165","-0.6716791","-1.2739688"
"9.55_444.2533n"," 0.19305679"," 0.78189910","-0.09393159","-0.91906230"," 0.21168533"," 0.50420057","-0.09447073","-1.73323315","-0.78089034","-1.72546613"," 1.81671661"," 1.26062582"," 0.89756568"," 0.53638108"," 0.30158542"," 0.73275471"," 0.48807390","-0.45184471","-1.88247120","-0.04317484"
"9.09_444.1453m/z","-0.51018018","-0.23221789"," 0.34099557"," 0.39156231"," 1.04132536","-0.54731643"," 0.17329500"," 1.16045074"," 1.97582659"," 0.39727171","-1.09277145","-0.38062722","-1.87902636","-0.95577368","-0.05465956"," 0.01422907","-0.26518605"," 1.18135227"," 1.04441921","-1.80296902"
"8.93_441.1340m/z","-1.10352411","-0.32645184","-0.86158450","-1.03239621","-1.06994362","-0.79618004","-0.78383357","-0.62110568","-1.38937550","-1.08298727"," 1.19952280"," 1.43041125"," 1.26030202"," 0.98936134"," 0.38036460"," 1.13534406"," 1.16789057"," 0.92331708"," 0.52962069"," 0.05124793"
"9.55_440.1357m/z"," 0.68865785"," 0.72106081"," 0.86718858"," 0.80774703"," 0.98115601"," 1.06209549"," 1.19630783"," 0.83089342"," 0.35318756"," 0.88974342","-2.13414755","-1.26010864","-0.18614662","-1.38183418"," 0.08415369","-0.22350454","-1.35328474","-0.81986682","-0.24968584","-0.87361274"
"7.42_439.9410m/z","-0.69196634"," 0.74315153"," 0.21010999","-0.54319611"," 0.60904230"," 0.70877475"," 0.02003130","-0.72021388","-0.71087136","-1.89225784"," 1.48277538"," 1.94212228"," 0.99002928","-0.27436473","-0.96336982"," 0.01072732"," 0.35464576"," 0.53106657"," 0.13567352","-1.94190989"
"9.97_439.2356m/z"," 0.95304532"," 0.70094891"," 1.20425285"," 0.86384755"," 0.69005266"," 1.02157597"," 1.24176702"," 0.98376220"," 0.48263066"," 0.88485648","-1.55181786","-1.01219777","-1.50060582","-1.17252416"," 0.06508783","-0.46831640","-0.72513105","-1.07184499","-0.53217383","-1.05721556"
"8.59_438.2626m/z","-0.8976352","-0.9489928","-1.3510988"," 0.4958341"," 0.1453987","-0.3313226"," 0.4510671","-0.2099787","-0.2320741"," 1.4851532","-0.8025091","-2.1871859","-0.8839654","-0.1347702"," 0.5533278"," 0.2153127"," 0.6491728"," 0.9387265"," 1.3436664"," 1.7018736"
"11.30_428.9603m/z","-0.13890501"," 1.38958451"," 0.17081086","-0.55507919","-0.32798030","-1.28414915","-0.52001873","-0.29088416","-0.05873875","-2.38083797"," 0.50778517"," 2.31685907"," 0.86946214"," 0.14727696"," 0.12020898"," 0.37095494"," 0.74282211"," 0.58087277","-0.59923821","-1.06080603"
"10.53_428.9601m/z"," 0.94381797"," 1.34996769"," 1.32101331"," 0.33144727"," 0.03512452","-0.28811860"," 0.08380120","-0.04109820"," 0.27774307","-0.91899174"," 0.83390818"," 2.07746371"," 0.40798500","-0.44136194","-0.39014551","-0.93554711","-0.36024323","-0.93608140","-2.12125603","-1.22942815"
"9.84_428.9600m/z"," 0.6205274320"," 0.8255344768"," 1.1374796370","-1.3303760113"," 1.1398191632","-1.6282715149","-0.0002121087"," 0.4895194154"," 0.7913096997","-0.3560780930"," 0.5030261401"," 1.7543915169"," 1.0250348747"," 0.0285715908","-0.9479114254","-1.1428133531","-1.5130984975"," 0.0485649627","-0.6790904684","-0.7659274369"
"10.12_427.2340m/z","-1.81170064","-1.37836183","-0.93624922","-0.07756143","-1.30638216","-0.20561713"," 0.27188292","-0.31709565","-1.51475884","-0.23859837","-0.03520397"," 1.47618537","-0.35567849"," 0.80617649"," 0.45291411"," 1.23669067"," 1.01775059"," 0.71449061"," 1.11431545"," 1.08680151"
"8.33_424.2469m/z","-0.03555339","-0.14546610","-0.48312979"," 0.94274594"," 0.79866387"," 0.70364108"," 0.63311751"," 0.59754362"," 0.96281259"," 1.48618454","-1.55351584","-2.27228694","-1.08537476","-1.05181175"," 0.72799100","-0.89412167"," 0.41951624","-0.89085307"," 0.47247529"," 0.66742164"
"9.69_423.1838m/z"," 0.14149890"," 0.64957085"," 0.53872106"," 0.55673814","-0.43161164","-0.12480036"," 2.21793069"," 1.42121590","-1.15565929"," 0.74707811","-2.47965656","-0.29730326","-1.02823069","-0.90892607"," 0.30167069","-0.05095944"," 0.14732401","-0.74472964"," 0.31237495"," 0.18775364"
"8.81_422.2678m/z","-0.44917360","-0.50798489","-1.39479555","-0.15956064","-1.22348804","-0.50688918"," 0.49568845","-0.65504435","-0.94146250"," 1.35369973","-0.96604506","-1.64093018"," 0.01373921"," 0.89779556"," 0.75259998"," 0.71281114"," 1.52135614"," 0.02049725"," 1.42953391"," 1.24765263"
"7.20_421.2260m/z"," 2.18550129","-0.45117271"," 0.05611281","-0.64371433"," 0.08125874"," 2.74978910","-0.11059368"," 0.11185628","-0.52215333","-0.43239394","-0.87823657","-0.44300444","-1.21991212","-0.90837201"," 0.48177367"," 0.75538439","-0.59499314","-0.54043200","-0.45813981"," 0.78144177"
"9.69_417.1791m/z","-1.0598235","-0.1012320","-1.0282268","-1.5062877","-1.1001347","-0.3218090","-0.3969818","-0.8132745","-1.2711575","-0.4196516","-0.2662794"," 0.4769374"," 0.5579422"," 0.5235032"," 0.2463217"," 1.4867556"," 1.0171946"," 0.4526626"," 1.6797594"," 1.8437818"
"8.94_417.1350m/z","-1.5672823","-1.1795440","-1.1532575","-0.8327825","-0.6507351","-1.0848700","-0.7983665","-0.6705495","-0.4170920","-1.0375252"," 0.9472489"," 1.1990366"," 0.8424673"," 0.9514246"," 0.4962452"," 1.0351604"," 1.2002232"," 1.0041362"," 0.8889981"," 0.8270642"
"9.14_415.2586m/z"," 0.61437616"," 0.81215085"," 1.66523954"," 1.85704010","-1.25034881","-0.05807047"," 1.10511274"," 0.05683279"," 0.02692857","-0.78629463","-0.32479544"," 1.06603359","-1.13151231"," 0.53347579","-0.31550640","-0.09603887","-1.82738309","-1.35939866","-0.46038843","-0.12745301"
"6.56_415.1878m/z"," 0.52660703","-0.03511749","-2.41814827"," 0.48714926"," 0.43839879"," 0.80157418","-0.37339262","-0.54373045","-0.97446269","-0.39246983","-0.64724658"," 0.17672388"," 1.14608056","-0.81475828"," 0.84132040"," 0.05664933"," 1.18859599","-1.29634359","-0.16823363"," 2.00080401"
"9.22_414.3228m/z"," 0.21343848","-3.55416971"," 0.42756023"," 0.63612728"," 0.04608643","-0.72019395"," 0.12506339"," 0.37057935","-0.04040594"," 1.10906840","-0.33446319"," 1.11438713","-0.57134834","-0.59981578","-0.25025372"," 1.06795313"," 0.58340480"," 0.12076413","-0.18697478"," 0.44319268"
